TransactionID,AccountID,CustomerID,BranchID,TransactionDate,DateKey,TransactionTypeID,TransactionType,Direction,Channel,Amount,BalanceBefore,BalanceAfter
17461,29,100000020,32,2025-05-17,20250517,8,Inter-bank Transfer Out,Debit,NIP,251921.0,324208.88,72287.88
17462,29,100000020,32,2025-05-17,20250517,11,Transfer Fee,Debit,Core Banking,50.0,72287.88,72237.88
17463,29,100000020,32,2025-05-17,20250517,37,VAT on Charges,Debit,Core Banking,3.75,72237.88,72234.13
17464,29,100000020,32,2025-05-27,20250527,5,Intra-bank Transfer In,Credit,Internal Banking,3583.0,72234.13,75817.13
17465,29,100000020,32,2025-05-06,20250506,4,ATM Cash Withdrawal,Debit,ATM,61958.0,75817.13,13859.130000000005
17466,29,100000020,32,2025-05-24,20250524,12,POS Purchase,Debit,POS,5417.0,13859.13,8442.13
17467,29,100000020,32,2025-05-17,20250517,5,Intra-bank Transfer In,Credit,Internal Banking,92800.0,8442.13,101242.13
17468,29,100000020,32,2025-05-21,20250521,38,Savings Interest Credit,Credit,Core Banking,50.62,101242.13,101292.75
17469,29,100000020,32,2025-05-21,20250521,34,SMS Alert Fee,Debit,Core Banking,4.0,101292.75,101288.75
17470,29,100000020,32,2025-06-19,20250619,9,Salary Credit,Credit,Internal Clearing,365074.0,101288.75,466362.75
17471,29,100000020,32,2025-06-12,20250612,17,Airtime Purchase,Debit,Mobile App,49841.0,466362.75,416521.75
17472,29,100000020,32,2025-06-03,20250603,7,Inter-bank Transfer In,Credit,NIP,88350.0,416521.75,504871.75
17473,29,100000020,32,2025-06-30,20250630,6,Intra-bank Transfer Out,Debit,Internal Banking,297539.0,504871.75,207332.75
17474,29,100000020,32,2025-06-30,20250630,11,Transfer Fee,Debit,Core Banking,50.0,207332.75,207282.75
17475,29,100000020,32,2025-06-30,20250630,37,VAT on Charges,Debit,Core Banking,3.75,207282.75,207279.0
17476,29,100000020,32,2025-06-20,20250620,2,Cash Withdrawal,Debit,Branch,29850.0,207279.0,177429.0
17477,29,100000020,32,2025-06-05,20250605,12,POS Purchase,Debit,POS,22178.0,177429.0,155251.0
17478,29,100000020,32,2025-06-18,20250618,8,Inter-bank Transfer Out,Debit,NIP,18543.0,155251.0,136708.0
17479,29,100000020,32,2025-06-18,20250618,11,Transfer Fee,Debit,Core Banking,50.0,136708.0,136658.0
17480,29,100000020,32,2025-06-18,20250618,37,VAT on Charges,Debit,Core Banking,3.75,136658.0,136654.25
17481,29,100000020,32,2025-06-28,20250628,22,Insurance Premium,Debit,Mobile App,58301.0,136654.25,78353.25
17482,29,100000020,32,2025-06-05,20250605,13,Online Card Purchase,Debit,Card Network,73688.0,78353.25,4665.25
17483,29,100000020,32,2025-06-28,20250628,7,Inter-bank Transfer In,Credit,NIP,81277.0,4665.25,85942.25
17484,29,100000020,32,2025-06-16,20250616,3,ATM Cash Deposit,Credit,ATM,96184.0,85942.25,182126.25
17485,29,100000020,32,2025-06-29,20250629,1,Cash Deposit,Credit,Branch,224927.0,182126.25,407053.25
17486,29,100000020,32,2025-06-10,20250610,8,Inter-bank Transfer Out,Debit,NIP,87129.0,407053.25,319924.25
17487,29,100000020,32,2025-06-10,20250610,11,Transfer Fee,Debit,Core Banking,50.0,319924.25,319874.25
17488,29,100000020,32,2025-06-10,20250610,37,VAT on Charges,Debit,Core Banking,3.75,319874.25,319870.5
17489,29,100000020,32,2025-06-14,20250614,8,Inter-bank Transfer Out,Debit,NIP,167425.0,319870.5,152445.5
17490,29,100000020,32,2025-06-14,20250614,11,Transfer Fee,Debit,Core Banking,50.0,152445.5,152395.5
17491,29,100000020,32,2025-06-14,20250614,37,VAT on Charges,Debit,Core Banking,3.75,152395.5,152391.75
17492,29,100000020,32,2025-06-28,20250628,13,Online Card Purchase,Debit,Card Network,36875.0,152391.75,115516.75
17493,29,100000020,32,2025-06-14,20250614,5,Intra-bank Transfer In,Credit,Internal Banking,48177.0,115516.75,163693.75
17494,29,100000020,32,2025-06-11,20250611,4,ATM Cash Withdrawal,Debit,ATM,94712.0,163693.75,68981.75
17495,29,100000020,32,2025-06-05,20250605,18,Data Purchase,Debit,Mobile App,16581.0,68981.75,52400.75
17496,29,100000020,32,2025-06-04,20250604,13,Online Card Purchase,Debit,Card Network,18109.0,52400.75,34291.75
17497,29,100000020,32,2025-06-18,20250618,38,Savings Interest Credit,Credit,Core Banking,17.15,34291.75,34308.9
17498,29,100000020,32,2025-06-18,20250618,34,SMS Alert Fee,Debit,Core Banking,4.0,34308.9,34304.9
17499,29,100000020,32,2025-07-02,20250702,9,Salary Credit,Credit,Internal Clearing,390379.0,34304.9,424683.9
17500,29,100000020,32,2025-07-18,20250718,7,Inter-bank Transfer In,Credit,NIP,53837.0,424683.9,478520.9
17501,29,100000020,32,2025-07-31,20250731,6,Intra-bank Transfer Out,Debit,Internal Banking,18401.0,478520.9,460119.9
17502,29,100000020,32,2025-07-31,20250731,11,Transfer Fee,Debit,Core Banking,50.0,460119.9,460069.9
17503,29,100000020,32,2025-07-31,20250731,37,VAT on Charges,Debit,Core Banking,3.75,460069.9,460066.15
17504,29,100000020,32,2025-07-24,20250724,12,POS Purchase,Debit,POS,36581.0,460066.15,423485.15
17505,29,100000020,32,2025-07-04,20250704,12,POS Purchase,Debit,POS,21975.0,423485.15,401510.15
17506,29,100000020,32,2025-07-17,20250717,4,ATM Cash Withdrawal,Debit,ATM,5197.0,401510.15,396313.15
17507,29,100000020,32,2025-07-18,20250718,18,Data Purchase,Debit,Mobile App,36941.0,396313.15,359372.15
17508,29,100000020,32,2025-07-29,20250729,12,POS Purchase,Debit,POS,28555.0,359372.15,330817.15
17509,29,100000020,32,2025-07-16,20250716,12,POS Purchase,Debit,POS,18039.0,330817.15,312778.15
17510,29,100000020,32,2025-07-09,20250709,8,Inter-bank Transfer Out,Debit,NIP,46617.0,312778.15,266161.15
17511,29,100000020,32,2025-07-09,20250709,11,Transfer Fee,Debit,Core Banking,50.0,266161.15,266111.15
17512,29,100000020,32,2025-07-09,20250709,37,VAT on Charges,Debit,Core Banking,3.75,266111.15,266107.4
17513,29,100000020,32,2025-07-19,20250719,1,Cash Deposit,Credit,Branch,288601.0,266107.4,554708.4
17514,29,100000020,32,2025-07-26,20250726,13,Online Card Purchase,Debit,Card Network,73834.0,554708.4,480874.4
17515,29,100000020,32,2025-07-31,20250731,7,Inter-bank Transfer In,Credit,NIP,26409.0,480874.4,507283.4
17516,29,100000020,32,2025-07-27,20250727,7,Inter-bank Transfer In,Credit,NIP,84099.0,507283.4,591382.4
17517,29,100000020,32,2025-07-10,20250710,7,Inter-bank Transfer In,Credit,NIP,44318.0,591382.4,635700.4
17518,29,100000020,32,2025-07-08,20250708,19,Electricity Bill,Debit,Mobile App,15833.0,635700.4,619867.4
17519,29,100000020,32,2025-07-10,20250710,17,Airtime Purchase,Debit,Mobile App,29511.0,619867.4,590356.4
17520,29,100000020,32,2025-07-09,20250709,13,Online Card Purchase,Debit,Card Network,55532.0,590356.4,534824.4
17521,29,100000020,32,2025-07-08,20250708,1,Cash Deposit,Credit,Branch,261402.0,534824.4,796226.4
17522,29,100000020,32,2025-07-19,20250719,18,Data Purchase,Debit,Mobile App,10192.0,796226.4,786034.4
17523,29,100000020,32,2025-07-05,20250705,17,Airtime Purchase,Debit,Mobile App,45876.0,786034.4,740158.4
17524,29,100000020,32,2025-07-14,20250714,19,Electricity Bill,Debit,Mobile App,11658.0,740158.4,728500.4
17525,29,100000020,32,2025-07-17,20250717,38,Savings Interest Credit,Credit,Core Banking,364.25,728500.4,728864.65
17526,29,100000020,32,2025-07-17,20250717,34,SMS Alert Fee,Debit,Core Banking,4.0,728864.65,728860.65
17527,29,100000020,32,2025-08-03,20250803,9,Salary Credit,Credit,Internal Clearing,386185.0,728860.65,1115045.65
17528,29,100000020,32,2025-08-12,20250812,4,ATM Cash Withdrawal,Debit,ATM,33649.0,1115045.65,1081396.65
17529,29,100000020,32,2025-08-16,20250816,5,Intra-bank Transfer In,Credit,Internal Banking,73012.0,1081396.65,1154408.65
17530,29,100000020,32,2025-08-29,20250829,12,POS Purchase,Debit,POS,17048.0,1154408.65,1137360.65
17531,29,100000020,32,2025-08-10,20250810,21,School Fees,Debit,Mobile App,7590.0,1137360.65,1129770.65
17532,29,100000020,32,2025-08-11,20250811,20,Cable TV Subscription,Debit,Mobile App,8056.0,1129770.65,1121714.65
17533,29,100000020,32,2025-08-20,20250820,5,Intra-bank Transfer In,Credit,Internal Banking,42876.0,1121714.65,1164590.65
17534,29,100000020,32,2025-08-30,20250830,12,POS Purchase,Debit,POS,17547.0,1164590.65,1147043.65
17535,29,100000020,32,2025-08-16,20250816,2,Cash Withdrawal,Debit,Branch,55618.0,1147043.65,1091425.65
17536,29,100000020,32,2025-08-01,20250801,12,POS Purchase,Debit,POS,43047.0,1091425.65,1048378.6499999999
17537,29,100000020,32,2025-08-19,20250819,7,Inter-bank Transfer In,Credit,NIP,79010.0,1048378.65,1127388.65
17538,29,100000020,32,2025-08-03,20250803,5,Intra-bank Transfer In,Credit,Internal Banking,78004.0,1127388.65,1205392.65
17539,29,100000020,32,2025-08-16,20250816,7,Inter-bank Transfer In,Credit,NIP,54698.0,1205392.65,1260090.65
17540,29,100000020,32,2025-08-13,20250813,4,ATM Cash Withdrawal,Debit,ATM,74813.0,1260090.65,1185277.65
17541,29,100000020,32,2025-08-25,20250825,13,Online Card Purchase,Debit,Card Network,43560.0,1185277.65,1141717.65
17542,29,100000020,32,2025-08-19,20250819,3,ATM Cash Deposit,Credit,ATM,73961.0,1141717.65,1215678.65
17543,29,100000020,32,2025-08-03,20250803,38,Savings Interest Credit,Credit,Core Banking,607.84,1215678.65,1216286.49
17544,29,100000020,32,2025-08-03,20250803,34,SMS Alert Fee,Debit,Core Banking,4.0,1216286.49,1216282.49
17545,29,100000020,32,2025-09-16,20250916,9,Salary Credit,Credit,Internal Clearing,391348.0,1216282.49,1607630.49
17546,29,100000020,32,2025-09-24,20250924,5,Intra-bank Transfer In,Credit,Internal Banking,58126.0,1607630.49,1665756.49
17547,29,100000020,32,2025-09-12,20250912,1,Cash Deposit,Credit,Branch,241326.0,1665756.49,1907082.49
17548,29,100000020,32,2025-09-21,20250921,8,Inter-bank Transfer Out,Debit,NIP,188539.0,1907082.49,1718543.49
17549,29,100000020,32,2025-09-21,20250921,11,Transfer Fee,Debit,Core Banking,50.0,1718543.49,1718493.49
17550,29,100000020,32,2025-09-21,20250921,37,VAT on Charges,Debit,Core Banking,3.75,1718493.49,1718489.74
17551,29,100000020,32,2025-09-17,20250917,7,Inter-bank Transfer In,Credit,NIP,40248.0,1718489.74,1758737.74
17552,29,100000020,32,2025-09-17,20250917,13,Online Card Purchase,Debit,Card Network,91524.0,1758737.74,1667213.74
17553,29,100000020,32,2025-09-22,20250922,6,Intra-bank Transfer Out,Debit,Internal Banking,348188.0,1667213.74,1319025.74
17554,29,100000020,32,2025-09-22,20250922,11,Transfer Fee,Debit,Core Banking,50.0,1319025.74,1318975.74
17555,29,100000020,32,2025-09-22,20250922,37,VAT on Charges,Debit,Core Banking,3.75,1318975.74,1318971.99
17556,29,100000020,32,2025-09-28,20250928,6,Intra-bank Transfer Out,Debit,Internal Banking,66063.0,1318971.99,1252908.99
17557,29,100000020,32,2025-09-28,20250928,11,Transfer Fee,Debit,Core Banking,50.0,1252908.99,1252858.99
17558,29,100000020,32,2025-09-28,20250928,37,VAT on Charges,Debit,Core Banking,3.75,1252858.99,1252855.24
17559,29,100000020,32,2025-09-08,20250908,3,ATM Cash Deposit,Credit,ATM,83804.0,1252855.24,1336659.24
17560,29,100000020,32,2025-09-20,20250920,8,Inter-bank Transfer Out,Debit,NIP,142596.0,1336659.24,1194063.24
17561,29,100000020,32,2025-09-20,20250920,11,Transfer Fee,Debit,Core Banking,50.0,1194063.24,1194013.24
17562,29,100000020,32,2025-09-20,20250920,37,VAT on Charges,Debit,Core Banking,3.75,1194013.24,1194009.49
17563,29,100000020,32,2025-09-09,20250909,20,Cable TV Subscription,Debit,Mobile App,47867.0,1194009.49,1146142.49
17564,29,100000020,32,2025-09-20,20250920,19,Electricity Bill,Debit,Mobile App,4728.0,1146142.49,1141414.49
17565,29,100000020,32,2025-09-30,20250930,7,Inter-bank Transfer In,Credit,NIP,74988.0,1141414.49,1216402.49
17566,29,100000020,32,2025-09-11,20250911,1,Cash Deposit,Credit,Branch,261077.0,1216402.49,1477479.49
17567,29,100000020,32,2025-09-09,20250909,7,Inter-bank Transfer In,Credit,NIP,64356.0,1477479.49,1541835.49
17568,29,100000020,32,2025-09-09,20250909,5,Intra-bank Transfer In,Credit,Internal Banking,84913.0,1541835.49,1626748.49
17569,29,100000020,32,2025-09-06,20250906,4,ATM Cash Withdrawal,Debit,ATM,34132.0,1626748.49,1592616.49
17570,29,100000020,32,2025-09-17,20250917,5,Intra-bank Transfer In,Credit,Internal Banking,60651.0,1592616.49,1653267.49
17571,29,100000020,32,2025-09-15,20250915,6,Intra-bank Transfer Out,Debit,Internal Banking,478151.0,1653267.49,1175116.49
17572,29,100000020,32,2025-09-15,20250915,11,Transfer Fee,Debit,Core Banking,50.0,1175116.49,1175066.49
17573,29,100000020,32,2025-09-15,20250915,37,VAT on Charges,Debit,Core Banking,3.75,1175066.49,1175062.74
17574,29,100000020,32,2025-09-27,20250927,4,ATM Cash Withdrawal,Debit,ATM,86375.0,1175062.74,1088687.74
17575,29,100000020,32,2025-09-03,20250903,19,Electricity Bill,Debit,Mobile App,37382.0,1088687.74,1051305.74
17576,29,100000020,32,2025-09-27,20250927,8,Inter-bank Transfer Out,Debit,NIP,179121.0,1051305.74,872184.74
17577,29,100000020,32,2025-09-27,20250927,11,Transfer Fee,Debit,Core Banking,50.0,872184.74,872134.74
17578,29,100000020,32,2025-09-27,20250927,37,VAT on Charges,Debit,Core Banking,3.75,872134.74,872130.99
17579,29,100000020,32,2025-09-12,20250912,8,Inter-bank Transfer Out,Debit,NIP,461378.0,872130.99,410752.99
17580,29,100000020,32,2025-09-12,20250912,11,Transfer Fee,Debit,Core Banking,50.0,410752.99,410702.99
17581,29,100000020,32,2025-09-12,20250912,37,VAT on Charges,Debit,Core Banking,3.75,410702.99,410699.24
17582,29,100000020,32,2025-09-22,20250922,8,Inter-bank Transfer Out,Debit,NIP,120837.0,410699.24,289862.24
17583,29,100000020,32,2025-09-22,20250922,11,Transfer Fee,Debit,Core Banking,50.0,289862.24,289812.24
17584,29,100000020,32,2025-09-22,20250922,37,VAT on Charges,Debit,Core Banking,3.75,289812.24,289808.49
17585,29,100000020,32,2025-09-05,20250905,13,Online Card Purchase,Debit,Card Network,79941.0,289808.49,209867.49
17586,29,100000020,32,2025-09-02,20250902,12,POS Purchase,Debit,POS,2865.0,209867.49,207002.49
17587,29,100000020,32,2025-09-30,20250930,4,ATM Cash Withdrawal,Debit,ATM,82226.0,207002.49,124776.48999999999
17588,29,100000020,32,2025-09-01,20250901,38,Savings Interest Credit,Credit,Core Banking,62.39,124776.49,124838.88
17589,29,100000020,32,2025-09-01,20250901,34,SMS Alert Fee,Debit,Core Banking,4.0,124838.88,124834.88
17590,29,100000020,32,2025-10-24,20251024,9,Salary Credit,Credit,Internal Clearing,373607.0,124834.88,498441.88
17591,29,100000020,32,2025-10-04,20251004,7,Inter-bank Transfer In,Credit,NIP,50779.0,498441.88,549220.88
17592,29,100000020,32,2025-10-11,20251011,8,Inter-bank Transfer Out,Debit,NIP,154098.0,549220.88,395122.88
17593,29,100000020,32,2025-10-11,20251011,11,Transfer Fee,Debit,Core Banking,50.0,395122.88,395072.88
17594,29,100000020,32,2025-10-11,20251011,37,VAT on Charges,Debit,Core Banking,3.75,395072.88,395069.13
17595,29,100000020,32,2025-10-02,20251002,6,Intra-bank Transfer Out,Debit,Internal Banking,302415.0,395069.13,92654.13
17596,29,100000020,32,2025-10-02,20251002,11,Transfer Fee,Debit,Core Banking,50.0,92654.13,92604.13
17597,29,100000020,32,2025-10-02,20251002,37,VAT on Charges,Debit,Core Banking,3.75,92604.13,92600.38
17598,29,100000020,32,2025-10-10,20251010,19,Electricity Bill,Debit,Mobile App,19534.0,92600.38,73066.38
17599,29,100000020,32,2025-10-24,20251024,18,Data Purchase,Debit,Mobile App,7259.0,73066.38,65807.38
17600,29,100000020,32,2025-10-05,20251005,1,Cash Deposit,Credit,Branch,132836.0,65807.38,198643.38
17601,29,100000020,32,2025-10-08,20251008,19,Electricity Bill,Debit,Mobile App,4125.0,198643.38,194518.38
17602,29,100000020,32,2025-10-25,20251025,21,School Fees,Debit,Mobile App,54270.0,194518.38,140248.38
17603,29,100000020,32,2025-10-11,20251011,5,Intra-bank Transfer In,Credit,Internal Banking,49740.0,140248.38,189988.38
17604,29,100000020,32,2025-10-29,20251029,17,Airtime Purchase,Debit,Mobile App,47271.0,189988.38,142717.38
17605,29,100000020,32,2025-10-12,20251012,12,POS Purchase,Debit,POS,31952.0,142717.38,110765.38
17606,29,100000020,32,2025-10-11,20251011,19,Electricity Bill,Debit,Mobile App,38859.0,110765.38,71906.38
17607,29,100000020,32,2025-10-13,20251013,22,Insurance Premium,Debit,Mobile App,21503.0,71906.38,50403.380000000005
17608,29,100000020,32,2025-10-17,20251017,1,Cash Deposit,Credit,Branch,72934.0,50403.38,123337.38
17609,29,100000020,32,2025-10-20,20251020,7,Inter-bank Transfer In,Credit,NIP,1012.0,123337.38,124349.38
17610,29,100000020,32,2025-10-25,20251025,12,POS Purchase,Debit,POS,42477.0,124349.38,81872.38
17611,29,100000020,32,2025-10-26,20251026,38,Savings Interest Credit,Credit,Core Banking,40.94,81872.38,81913.32
17612,29,100000020,32,2025-10-26,20251026,34,SMS Alert Fee,Debit,Core Banking,4.0,81913.32,81909.32
17613,29,100000020,32,2025-11-15,20251115,9,Salary Credit,Credit,Internal Clearing,400238.0,81909.32,482147.32
17614,29,100000020,32,2025-11-28,20251128,19,Electricity Bill,Debit,Mobile App,16723.0,482147.32,465424.32
17615,29,100000020,32,2025-11-02,20251102,8,Inter-bank Transfer Out,Debit,NIP,250819.0,465424.32,214605.32
17616,29,100000020,32,2025-11-02,20251102,11,Transfer Fee,Debit,Core Banking,50.0,214605.32,214555.32
17617,29,100000020,32,2025-11-02,20251102,37,VAT on Charges,Debit,Core Banking,3.75,214555.32,214551.57
17618,29,100000020,32,2025-11-15,20251115,1,Cash Deposit,Credit,Branch,280255.0,214551.57,494806.57
17619,29,100000020,32,2025-11-24,20251124,5,Intra-bank Transfer In,Credit,Internal Banking,58323.0,494806.57,553129.5700000001
17620,29,100000020,32,2025-11-28,20251128,7,Inter-bank Transfer In,Credit,NIP,4568.0,553129.57,557697.57
17621,29,100000020,32,2025-11-19,20251119,8,Inter-bank Transfer Out,Debit,NIP,303520.0,557697.57,254177.56999999995
17622,29,100000020,32,2025-11-19,20251119,11,Transfer Fee,Debit,Core Banking,50.0,254177.57,254127.57
17623,29,100000020,32,2025-11-19,20251119,37,VAT on Charges,Debit,Core Banking,3.75,254127.57,254123.82
17624,29,100000020,32,2025-11-16,20251116,8,Inter-bank Transfer Out,Debit,NIP,175867.0,254123.82,78256.82
17625,29,100000020,32,2025-11-16,20251116,11,Transfer Fee,Debit,Core Banking,50.0,78256.82,78206.82
17626,29,100000020,32,2025-11-16,20251116,37,VAT on Charges,Debit,Core Banking,3.75,78206.82,78203.07
17627,29,100000020,32,2025-11-30,20251130,6,Intra-bank Transfer Out,Debit,Internal Banking,10838.0,78203.07,67365.07
17628,29,100000020,32,2025-11-30,20251130,11,Transfer Fee,Debit,Core Banking,50.0,67365.07,67315.07
17629,29,100000020,32,2025-11-30,20251130,37,VAT on Charges,Debit,Core Banking,3.75,67315.07,67311.32
17630,29,100000020,32,2025-11-26,20251126,18,Data Purchase,Debit,Mobile App,4120.0,67311.32,63191.32000000001
17631,29,100000020,32,2025-11-22,20251122,12,POS Purchase,Debit,POS,19182.0,63191.32,44009.32
17632,29,100000020,32,2025-11-12,20251112,12,POS Purchase,Debit,POS,30077.0,44009.32,13932.32
17633,29,100000020,32,2025-11-20,20251120,5,Intra-bank Transfer In,Credit,Internal Banking,24850.0,13932.32,38782.32
17634,29,100000020,32,2025-11-23,20251123,19,Electricity Bill,Debit,Mobile App,27026.0,38782.32,11756.32
17635,29,100000020,32,2025-11-12,20251112,7,Inter-bank Transfer In,Credit,NIP,16868.0,11756.32,28624.32
17636,29,100000020,32,2025-11-03,20251103,7,Inter-bank Transfer In,Credit,NIP,42875.0,28624.32,71499.32
17637,29,100000020,32,2025-11-25,20251125,20,Cable TV Subscription,Debit,Mobile App,29486.0,71499.32,42013.32000000001
17638,29,100000020,32,2025-11-06,20251106,5,Intra-bank Transfer In,Credit,Internal Banking,84559.0,42013.32,126572.32
17639,29,100000020,32,2025-11-29,20251129,38,Savings Interest Credit,Credit,Core Banking,63.29,126572.32,126635.61
17640,29,100000020,32,2025-11-29,20251129,34,SMS Alert Fee,Debit,Core Banking,4.0,126635.61,126631.61
17641,29,100000020,32,2025-12-28,20251228,9,Salary Credit,Credit,Internal Clearing,392690.0,126631.61,519321.61
17642,29,100000020,32,2025-12-18,20251218,7,Inter-bank Transfer In,Credit,NIP,5495.0,519321.61,524816.61
17643,29,100000020,32,2025-12-17,20251217,12,POS Purchase,Debit,POS,20933.0,524816.61,503883.61
17644,29,100000020,32,2025-12-01,20251201,8,Inter-bank Transfer Out,Debit,NIP,378209.0,503883.61,125674.60999999999
17645,29,100000020,32,2025-12-01,20251201,11,Transfer Fee,Debit,Core Banking,50.0,125674.61,125624.61
17646,29,100000020,32,2025-12-01,20251201,37,VAT on Charges,Debit,Core Banking,3.75,125624.61,125620.86
17647,29,100000020,32,2025-12-11,20251211,13,Online Card Purchase,Debit,Card Network,92529.0,125620.86,33091.86
17648,29,100000020,32,2025-12-18,20251218,17,Airtime Purchase,Debit,Mobile App,24392.0,33091.86,8699.86
17649,29,100000020,32,2025-12-20,20251220,19,Electricity Bill,Debit,Mobile App,2678.0,8699.86,6021.860000000001
17650,29,100000020,32,2025-12-25,20251225,7,Inter-bank Transfer In,Credit,NIP,92516.0,6021.86,98537.86
17651,29,100000020,32,2025-12-07,20251207,18,Data Purchase,Debit,Mobile App,27287.0,98537.86,71250.86
17652,29,100000020,32,2025-12-20,20251220,7,Inter-bank Transfer In,Credit,NIP,24812.0,71250.86,96062.86
17653,29,100000020,32,2025-12-03,20251203,13,Online Card Purchase,Debit,Card Network,72088.0,96062.86,23974.86
17654,29,100000020,32,2025-12-01,20251201,17,Airtime Purchase,Debit,Mobile App,12503.0,23974.86,11471.86
17655,29,100000020,32,2025-12-04,20251204,7,Inter-bank Transfer In,Credit,NIP,1330.0,11471.86,12801.86
17656,29,100000020,32,2025-12-25,20251225,38,Savings Interest Credit,Credit,Core Banking,6.4,12801.86,12808.26
17657,29,100000020,32,2025-12-25,20251225,34,SMS Alert Fee,Debit,Core Banking,4.0,12808.26,12804.26
17658,29,100000020,32,2026-01-14,20260114,9,Salary Credit,Credit,Internal Clearing,398124.0,12804.26,410928.26
17659,29,100000020,32,2026-01-15,20260115,2,Cash Withdrawal,Debit,Branch,71219.0,410928.26,339709.26
17660,29,100000020,32,2026-01-13,20260113,7,Inter-bank Transfer In,Credit,NIP,88386.0,339709.26,428095.26
17661,29,100000020,32,2026-01-14,20260114,4,ATM Cash Withdrawal,Debit,ATM,57309.0,428095.26,370786.26
17662,29,100000020,32,2026-01-16,20260116,7,Inter-bank Transfer In,Credit,NIP,46861.0,370786.26,417647.26
17663,29,100000020,32,2026-01-19,20260119,6,Intra-bank Transfer Out,Debit,Internal Banking,416388.0,417647.26,1259.2600000000093
17664,29,100000020,32,2026-01-19,20260119,11,Transfer Fee,Debit,Core Banking,50.0,1259.26,1209.26
17665,29,100000020,32,2026-01-19,20260119,37,VAT on Charges,Debit,Core Banking,3.75,1209.26,1205.51
17666,29,100000020,32,2026-01-10,20260110,3,ATM Cash Deposit,Credit,ATM,1393.0,1205.51,2598.51
17667,29,100000020,32,2026-01-01,20260101,5,Intra-bank Transfer In,Credit,Internal Banking,24440.0,2598.51,27038.510000000002
17668,29,100000020,32,2026-01-18,20260118,18,Data Purchase,Debit,Mobile App,21821.0,27038.51,5217.509999999998
17669,29,100000020,32,2026-01-17,20260117,7,Inter-bank Transfer In,Credit,NIP,28686.0,5217.51,33903.51
17670,29,100000020,32,2026-01-01,20260101,2,Cash Withdrawal,Debit,Branch,15960.0,33903.51,17943.510000000002
17671,29,100000020,32,2026-01-01,20260101,17,Airtime Purchase,Debit,Mobile App,6112.0,17943.51,11831.509999999998
17672,29,100000020,32,2026-01-19,20260119,5,Intra-bank Transfer In,Credit,Internal Banking,54224.0,11831.51,66055.51
17673,29,100000020,32,2026-01-04,20260104,7,Inter-bank Transfer In,Credit,NIP,90198.0,66055.51,156253.51
17674,29,100000020,32,2026-01-27,20260127,3,ATM Cash Deposit,Credit,ATM,45993.0,156253.51,202246.51
17675,29,100000020,32,2026-01-14,20260114,38,Savings Interest Credit,Credit,Core Banking,101.12,202246.51,202347.63
17676,29,100000020,32,2026-01-14,20260114,34,SMS Alert Fee,Debit,Core Banking,4.0,202347.63,202343.63
17677,29,100000020,32,2026-02-10,20260210,9,Salary Credit,Credit,Internal Clearing,371481.0,202343.63,573824.63
17678,29,100000020,32,2026-02-01,20260201,12,POS Purchase,Debit,POS,29865.0,573824.63,543959.63
17679,29,100000020,32,2026-02-22,20260222,12,POS Purchase,Debit,POS,3951.0,543959.63,540008.63
17680,29,100000020,32,2026-02-02,20260202,4,ATM Cash Withdrawal,Debit,ATM,45879.0,540008.63,494129.63
17681,29,100000020,32,2026-02-11,20260211,8,Inter-bank Transfer Out,Debit,NIP,22782.0,494129.63,471347.63
17682,29,100000020,32,2026-02-11,20260211,11,Transfer Fee,Debit,Core Banking,50.0,471347.63,471297.63
17683,29,100000020,32,2026-02-11,20260211,37,VAT on Charges,Debit,Core Banking,3.75,471297.63,471293.88
17684,29,100000020,32,2026-02-21,20260221,8,Inter-bank Transfer Out,Debit,NIP,77235.0,471293.88,394058.88
17685,29,100000020,32,2026-02-21,20260221,11,Transfer Fee,Debit,Core Banking,50.0,394058.88,394008.88
17686,29,100000020,32,2026-02-21,20260221,37,VAT on Charges,Debit,Core Banking,3.75,394008.88,394005.13
17687,29,100000020,32,2026-02-05,20260205,12,POS Purchase,Debit,POS,2514.0,394005.13,391491.13
17688,29,100000020,32,2026-02-13,20260213,18,Data Purchase,Debit,Mobile App,37900.0,391491.13,353591.13
17689,29,100000020,32,2026-02-20,20260220,12,POS Purchase,Debit,POS,43651.0,353591.13,309940.13
17690,29,100000020,32,2026-02-10,20260210,12,POS Purchase,Debit,POS,22760.0,309940.13,287180.13
17691,29,100000020,32,2026-02-14,20260214,12,POS Purchase,Debit,POS,49437.0,287180.13,237743.13
17692,29,100000020,32,2026-02-23,20260223,18,Data Purchase,Debit,Mobile App,43064.0,237743.13,194679.13
17693,29,100000020,32,2026-02-27,20260227,8,Inter-bank Transfer Out,Debit,NIP,26349.0,194679.13,168330.13
17694,29,100000020,32,2026-02-27,20260227,11,Transfer Fee,Debit,Core Banking,50.0,168330.13,168280.13
17695,29,100000020,32,2026-02-27,20260227,37,VAT on Charges,Debit,Core Banking,3.75,168280.13,168276.38
17696,29,100000020,32,2026-02-22,20260222,5,Intra-bank Transfer In,Credit,Internal Banking,86906.0,168276.38,255182.38
17697,29,100000020,32,2026-02-13,20260213,38,Savings Interest Credit,Credit,Core Banking,127.59,255182.38,255309.97
17698,29,100000020,32,2026-02-13,20260213,34,SMS Alert Fee,Debit,Core Banking,4.0,255309.97,255305.97
17699,29,100000020,32,2026-03-13,20260313,9,Salary Credit,Credit,Internal Clearing,384135.0,255305.97,639440.97
